time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,RR ,etCO? ,imCO? ,FIO2 ,end of challenge
2486.4,938,0,0.738405629,0.592795006,-2.217970778,1.331200635,0.713095941,0.577030625,-2.157215323,1.290126566,-2.59617252,0.778183609,0.088211643,-1.817988911,-2.530812343,0.75734589,0.084214524,-1.773466453,-4.364416251,0.920670381,0.227592477,-3.44374587,-5.936807052,1.843115878,0.683281736,-4.093691174,-0.933248434,1207.199694,1206.266446,-0.000815713,0.145610623,0.136065317,-3.374356128,-3.288158233,-5.285086632,-7.77992293,10.36919185,6.973048537,7.954480957,16.98180795,7.716676886,6.382506016,5.934145693,12.00393215,0.05376544,0.098528205,0.070336555,0.031229576,-0.430211177,14.46552882,14.03531764,-2.274562936,5.701783678,-3.675670122,2.026113557,2486.4,45.53093663,63.22056943,95.02489917,4.767792451,0.034124163,20.78968173,14.2803739,4.753690317,0.183275096,66.583295,74.91402125,99.54456158,28.68921899,4.688170368,0.203002224,0.209999952,
2489.6,939,0,0.709384524,0.569633931,-2.166082772,1.279018455,0.687847132,0.556507508,-2.112450973,1.24435464,-2.599661193,0.79824914,0.100591713,-1.801412053,-2.539162816,0.778852995,0.096883311,-1.760309822,-4.4240505,0.94272832,0.270307442,-3.48132218,-5.908577314,1.912239238,0.659552889,-3.996338077,-1.553276478,1209.398057,1207.844781,-0.001327721,0.139750593,0.131339624,-3.397910334,-3.318015811,-5.36677882,-7.820816552,10.09321095,6.917730781,7.980221895,16.75565036,7.484245126,6.296061651,5.92753392,12.09556257,0.055109916,0.098859806,0.069813039,0.032281807,-0.410360311,14.64991974,14.23955943,-1.970109558,5.721634545,-3.491279204,2.230355341,2489.6,43.71726789,63.42582258,95.01425486,4.723703867,0.033063807,20.79957992,14.30780667,4.755469562,0.203516377,70.0703051,76.21675386,99.50954589,27.63935944,4.727993277,0.196462936,0.209999806,
2492.8,940,0,0.674374623,0.71264713,-2.183790869,1.387021753,0.653171197,0.696745468,-2.131199592,1.349916665,-2.592576646,0.774696436,0.122387282,-1.817880211,-2.534877992,0.756071243,0.118295222,-1.77880675,-4.495083645,1.001748145,0.287156946,-3.4933355,-6.024358756,1.900534511,0.708578602,-4.123824245,-1.760424303,1211.644516,1209.884092,-0.001494363,-0.038272507,-0.043574271,-3.367273082,-3.290949235,-5.496831791,-7.924893267,9.767811265,6.954815623,7.984893601,16.92063929,7.347636278,6.353962412,5.90760868,12.40800661,0.05790692,0.098718901,0.069495163,0.032499646,-0.873257484,15.11403464,14.24077716,-5.181518134,5.258737372,-3.027164303,2.231573069,2492.8,41.82073232,61.59369717,95.0037612,4.718588989,0.033087497,20.81106983,14.30087287,4.75674879,0.226066179,69.77151592,76.82432315,99.46866812,25.87381964,4.785086007,0.193343178,0.210000056,
2496,941,0,0.752859895,0.905057549,-2.253565628,1.657917444,0.726678901,0.883321292,-2.195484314,1.610000193,-2.51246288,0.791839617,0.117394652,-1.720623262,-2.454646334,0.77110555,0.112941696,-1.683540784,-4.378522317,1.111899223,0.236254601,-3.266623094,-5.999563556,1.862706904,0.779909231,-4.136856652,-1.305625297,1212.284433,1210.978807,-0.001113957,-0.152197654,-0.156642391,-3.304302497,-3.225751884,-5.49042154,-7.862270459,9.599067024,6.979325047,7.965951535,17.21390145,7.368422292,6.478904064,5.930242566,12.53265907,0.060077613,0.099899884,0.070079793,0.031763318,-1.390790493,15.63936249,14.248572,-8.838272485,4.741204362,-2.501836452,2.239367911,2496,41.48533414,60.32579785,95.01274252,4.719223356,0.033311012,20.81030192,14.28267196,4.758476171,0.246651613,65.65182138,76.95064337,99.4080642,24.68292385,4.797937486,0.211568899,0.210000377,
2499.2,942,0,0.913956799,0.940346392,-2.261174051,1.854303191,0.887936438,0.918645118,-2.206724115,1.806581556,-2.359306261,0.87673051,0.087080941,-1.482575751,-2.306982585,0.856083615,0.083507451,-1.45089897,-4.099860006,1.229711241,0.174325832,-2.870148765,-5.723396296,1.891714103,0.814711917,-3.831682192,-0.594359786,1211.732828,1211.138469,-0.000524151,-0.026389593,-0.03070868,-3.236036771,-3.1630662,-5.329571247,-7.615110399,9.822789228,6.924878805,7.984833277,17.34423905,7.558369945,6.520522793,6.024442982,12.29420161,0.058886297,0.102024855,0.070855827,0.030678334,-1.396394737,15.67237672,14.27598199,-8.96155757,4.735600119,-2.468822218,2.2667779,2499.2,42.31094936,60.08587467,95.01609286,4.702561201,0.033306798,20.80590547,14.27373038,4.759986002,0.259580615,65.32450844,76.28450436,99.29851471,24.49992236,4.747661216,0.252108818,0.209999963,
2502.4,943,0,0.957547005,0.787866795,-2.144388377,1.7454138,0.944001273,0.775023157,-2.110467993,1.71902443,-2.233024137,0.94069849,0.073276412,-1.292325647,-2.196037599,0.927146927,0.071531777,-1.268890672,-3.890932196,1.278225344,0.167927051,-2.612706852,-5.41082777,1.965643334,0.79432885,-3.445184436,-1.620056324,1213.139614,1211.519557,-0.001365594,0.16968021,0.168978116,-3.173722628,-3.123184526,-5.169157539,-7.376471104,10.20811086,6.831345688,8.070318951,17.29885437,7.733957363,6.426947597,6.116899553,11.98491303,0.055690222,0.103225646,0.070476988,0.030052365,-1.078966645,15.2532639,14.17429725,-6.877560423,5.053028211,-2.887935047,2.165093164,2502.4,42.66947068,59.07545809,95.0008062,4.678545582,0.033227731,20.80740407,14.27934109,4.75962724,0.258072239,74.34210886,74.59332283,99.20555216,24.73334039,4.697826067,0.290339209,0.20999928,
2505.6,944,0,0.810675923,0.629822321,-1.979777003,1.440498244,0.810277662,0.62569502,-1.96560451,1.435972682,-2.188882509,0.934479136,0.089378149,-1.254403373,-2.166369198,0.928753219,0.08871512,-1.237615979,-3.8197745,1.254731226,0.196779038,-2.565043274,-5.17998981,2.011771104,0.735884613,-3.168218706,-6.105654337,1218.399402,1212.293748,-0.005054877,0.180853603,0.184582642,-3.123361644,-3.095122417,-5.074505727,-7.191760914,10.22744446,6.749294386,8.146308177,17.26008363,7.659096299,6.266139673,6.097329407,11.94018283,0.054896366,0.103129796,0.068952286,0.030080688,-1.158939945,15.11655287,13.95761293,-7.622784121,4.973054911,-3.024646071,1.94840884,2505.6,41.59795607,57.11643645,94.97977394,4.665794577,0.033237437,20.80808972,14.28175472,4.762687541,0.238122673,79.21448156,72.70540196,99.20925838,24.48251681,4.716849492,0.304814278,0.20999994,
2508.8,945,0,0.686314384,0.628793885,-1.886316972,1.315108269,0.682591227,0.623350687,-1.869215775,1.305941914,-2.128078695,0.923789598,0.103441489,-1.204289097,-2.106019771,0.916103168,0.102120254,-1.189916603,-3.688463446,1.219297756,0.217036204,-2.46916569,-4.870484882,2.024338639,0.682528892,-2.846146243,-12.04840744,1225.262613,1213.214206,-0.009939313,0.0575205,0.059240539,-3.051868294,-3.022122939,-4.907761202,-6.894823521,9.795881347,6.717955996,8.12305593,17.29105621,7.380505765,6.165473627,5.959449293,12.06843011,0.057829514,0.102513012,0.067735546,0.030285926,-1.792691306,15.57859666,13.78590536,-12.31698525,4.339303549,-2.562602281,1.776701268,2508.8,39.97556013,55.86984601,94.95208442,4.661262374,0.033251179,20.80097441,14.26807544,4.776826372,0.205474661,60.44785797,71.92688453,99.27922848,23.19813548,4.782014296,0.302176698,0.210001351,
2512,946,0,0.770277481,0.748555792,-1.888599025,1.518833273,0.749363678,0.733896209,-1.8507281,1.483259887,-1.967491355,0.957135981,0.099407332,-1.010355374,-1.93450065,0.938914323,0.096468098,-0.995586327,-3.428909891,1.18659806,0.248018299,-2.242311831,-4.498969993,2.036316622,0.68287874,-2.462653371,-14.756506,1229.816878,1215.060372,-0.012152219,0.021721688,0.01546747,-2.924627335,-2.873414972,-4.615507952,-6.535286615,9.385903059,6.775601197,8.026922256,17.26107881,7.185515616,6.216879352,5.817778682,12.03839026,0.061138061,0.101615185,0.067714319,0.0302931,-2.355788896,16.08205755,13.72626865,-16.53240898,3.77620596,-2.059141396,1.717064564,2512,39.5296958,55.92497342,94.90180024,4.65258198,0.033221814,20.79687565,14.25999249,4.797666022,0.174745581,25.35643304,72.28851449,99.31534701,20.9718925,4.808895446,0.299888494,0.210000359,
2515.2,947,0,0.915327165,0.831226384,-1.922777613,1.74655355,0.882484745,0.809865714,-1.869582167,1.692350459,-1.836824944,0.97950158,0.099940862,-0.857323364,-1.794270108,0.953634726,0.095709395,-0.840635382,-3.321009012,1.122985478,0.314671684,-2.198023534,-4.463945708,2.063868449,0.732481318,-2.400077259,-12.31823344,1230.178236,1217.860003,-0.010125972,0.084100781,0.072619031,-2.816326523,-2.747904834,-4.443994489,-6.527814157,9.336593613,6.880552067,7.959854574,17.10777513,7.202024499,6.374341568,5.766896169,11.81096525,0.06184823,0.100963396,0.06825889,0.030249174,-2.380251085,16.14158808,13.761337,-16.75145782,3.751743771,-1.999610861,1.75213291,2515.2,40.35882139,56.24613604,94.87418236,4.650562802,0.03325879,20.80983267,14.27897383,4.811836793,0.156659728,5.404790881,72.48365371,99.29264585,18.63554038,4.768928921,0.299642104,0.209997509,
2518.4,948,0,0.898831894,0.783894422,-1.937146055,1.682726316,0.86751804,0.763331097,-1.882920038,1.630849137,-1.885778824,0.934028718,0.116294116,-0.951750105,-1.839751912,0.908726129,0.111437743,-0.931025783,-3.513405216,1.039502713,0.363439174,-2.473902503,-4.889713428,2.116661904,0.761101453,-2.773051524,-7.950152394,1227.231631,1219.281478,-0.006524423,0.114937473,0.104186943,-2.819807542,-2.748478041,-4.552907929,-7.006375331,9.462934113,6.895213376,7.956680938,16.99168695,7.259474866,6.465043286,5.777351316,11.65952517,0.060843963,0.101987076,0.06843437,0.030294126,-2.150243541,16.03610525,13.88586171,-14.85012066,3.981751314,-2.10509369,1.876657624,2518.4,40.69715338,56.17861549,94.96134704,4.682718016,0.033333682,20.82957304,14.29872564,4.817784602,0.147319883,16.21555471,71.91932534,99.28689002,17.33628051,4.724255196,0.29644474,0.209998868,
2521.6,949,0,0.813791957,0.651676712,-1.931487603,1.465468669,0.78616329,0.635125622,-1.879317208,1.421288912,-1.990622686,0.856797264,0.127317656,-1.133825422,-1.94315922,0.834586456,0.122114895,-1.108572764,-3.634632256,0.999885533,0.323976039,-2.634746723,-5.205372488,2.164932081,0.729498089,-3.040440407,-5.973128672,1223.659841,1217.686712,-0.004909444,0.162115246,0.151037667,-2.847419949,-2.777745676,-4.634517789,-7.370304569,9.469719413,6.75365952,7.965596439,17.08015058,7.193935025,6.366184307,5.763376361,11.71116354,0.060315788,0.104710429,0.068119583,0.030142497,-2.167240261,16.17977069,14.01253043,-14.6830207,3.964754595,-1.961428249,2.003326346,2521.6,39.85500791,56.02344467,95.1026096,4.751438476,0.033242696,20.8276262,14.28508876,4.828647497,0.134029806,39.69237235,71.75570255,99.33997695,17.13102707,4.734968777,0.298105662,0.210004508,
2524.8,950,0,0.888371832,0.54352607,-1.922311471,1.431897901,0.856843576,0.529053822,-1.86768039,1.385897398,-1.929046981,0.814777685,0.120737284,-1.114269296,-1.881242305,0.792955976,0.115294788,-1.088286329,-3.332590829,1.04090672,0.217362315,-2.291684109,-4.932496475,2.122630081,0.693989246,-2.809866394,-6.984155076,1222.212147,1215.227991,-0.005756646,0.344845762,0.327789754,-2.743824665,-2.674198281,-4.373497549,-7.055126557,9.400119721,6.591575141,7.954373405,17.30828028,7.090943028,6.170533692,5.711329968,11.80560422,0.060357471,0.106461961,0.067700575,0.029589414,-2.418408136,16.37559567,13.95718754,-16.59223736,3.71358672,-1.76560327,1.94798345,2524.8,39.50860689,55.6952803,95.04600661,4.822202861,0.033074623,20.79706447,14.26674827,4.847995436,0.112541981,50.83166511,73.31823618,99.37594761,16.46098552,4.782308321,0.308969604,0.21000296,
2528,951,0,1.066386505,0.519566746,-1.916812189,1.585953251,1.029690402,0.505473743,-1.861709252,1.535164145,-1.745333673,0.812423996,0.111291504,-0.932909677,-1.701655269,0.790522318,0.105929865,-0.911132951,-2.897715402,1.135560024,0.129064714,-1.762155377,-4.472181389,1.994456277,0.712374618,-2.477725112,-8.083062164,1223.125171,1215.042109,-0.006663156,0.546819759,0.524216659,-2.557757669,-2.492177587,-4.033275426,-6.466637665,9.465425626,6.603260314,7.953232747,17.47737036,7.116446148,6.106750601,5.687214293,11.82137992,0.059726023,0.105012973,0.067434817,0.029021997,-2.492061557,16.18263576,13.69057421,-17.5749921,3.639933299,-1.95856318,1.681370119,2528,40.87462731,54.79705922,94.74698098,4.862520988,0.033233578,20.76865906,14.29670085,4.860273516,0.095340937,46.03909385,76.11299793,99.31510486,14.83362546,4.810636148,0.306737359,0.209992009,
2531.2,952,0,1.100653226,0.55244518,-1.917648126,1.653098405,1.066551885,0.539270162,-1.868918974,1.605822047,-1.673017098,0.809503431,0.110300896,-0.863513667,-1.636482348,0.790060496,0.105364005,-0.846421852,-2.854883045,1.207038726,0.108589677,-1.64784432,-4.491508564,1.948285161,0.744803931,-2.543223403,-7.159467677,1223.8718,1216.712333,-0.00589719,0.548208046,0.527281723,-2.482520528,-2.426542844,-4.061921771,-6.439793725,9.664612942,6.78124057,7.982627336,17.49686814,7.260458066,6.254324533,5.724476741,11.85154529,0.058395479,0.101959905,0.06736998,0.029014572,-2.213295074,15.6848841,13.47158902,-15.83210157,3.918699781,-2.456314845,1.462384937,2531.2,42.5546896,54.17804616,94.64685759,4.874590782,0.033587277,20.77174356,14.34965641,4.858513976,0.096934023,38.36634904,78.05836726,99.21822294,14.98740778,4.805620085,0.270689161,0.20999295,
2534.4,953,0,0.949509486,0.59567299,-1.936082805,1.545182476,0.921771043,0.582750893,-1.892056238,1.504521936,-1.80644703,0.788089415,0.112552826,-1.018357614,-1.771596239,0.770981574,0.107936057,-1.000614665,-3.236105223,1.166245944,0.149976098,-2.069859279,-4.934837485,2.060882039,0.724236336,-2.873955446,-5.566420045,1222.778146,1217.211726,-0.004588472,0.353836496,0.33902015,-2.594536445,-2.542577814,-4.402351167,-6.995719524,9.823824863,6.909066386,8.005261022,17.42712618,7.402697513,6.422523139,5.767893732,11.99038611,0.057549383,0.100891095,0.067496958,0.029612425,-1.821796953,15.38966766,13.56787071,-12.75040725,4.310197903,-2.75153128,1.558666623,2534.4,42.70002457,55.23388659,95.17988789,4.880114851,0.033342272,20.79403352,14.34841487,4.863197552,0.110384218,36.6045475,77.82243579,99.21470428,18.38658585,4.795078709,0.226835938,0.210013838,
2537.6,954,0,0.789366927,0.664835478,-1.995031406,1.454202405,0.762624581,0.648540656,-1.944803426,1.411165236,-2.049310447,0.759317908,0.11307632,-1.289992539,-2.005565464,0.740930253,0.108345409,-1.264635211,-3.682785591,1.004798882,0.222331265,-2.677986709,-5.25913056,2.130118863,0.668871709,-3.129011698,-5.921350321,1221.237166,1215.315815,-0.004895533,0.124531449,0.114083925,-2.808628355,-2.746495717,-4.687584473,-7.389249423,9.891941887,6.853569139,7.985031439,17.35856053,7.515460002,6.414017469,5.769108947,12.14830248,0.057591496,0.102602149,0.067859848,0.030269063,-1.563403403,15.47710943,13.91370603,-10.36983674,4.568591452,-2.66408951,1.904501942,2537.6,41.7842889,57.33963259,96.10813685,4.888305229,0.032624204,20.80478328,14.31331218,4.88879613,0.113777602,38.30476348,76.70060544,99.30543582,19.53313199,4.797037767,0.224193421,0.210015851,
2540.8,955,0,0.740246158,0.801083194,-2.098879991,1.541329353,0.710247097,0.779084905,-2.038017085,1.489332002,-2.238911145,0.7390685,0.108776159,-1.499842645,-2.183836162,0.718196713,0.103890312,-1.465639448,-3.920310654,0.84797728,0.274364462,-3.072333373,-5.247651711,1.97359696,0.64660439,-3.274054751,-8.2997938,1220.933235,1212.633441,-0.006869836,-0.060837036,-0.068837809,-2.977979644,-2.902032875,-4.768287934,-7.221248671,9.9511297,6.750076962,7.951811624,17.32849183,7.618854851,6.313146403,5.779043564,12.18369073,0.057694114,0.104178397,0.068541873,0.030476871,-1.402896752,15.59431983,14.19142308,-8.897802001,4.729098103,-2.546879113,2.18221899,2540.8,41.7193316,58.29287523,96.76468534,4.891591427,0.032961428,20.80330603,14.37590532,4.905349947,0.112497483,39.77624003,77.42264296,99.35724813,12.07154369,4.80259981,0.266124602,0.209976698,
2544,956,1,0.81485462,0.954817399,-2.190995004,1.769672019,0.78437131,0.930079202,-2.129069398,1.714450512,-2.196086857,0.746318078,0.094018925,-1.449768779,-2.141232779,0.726165804,0.089413373,-1.415066975,-3.792201868,0.829497918,0.265605799,-2.96270395,-5.002187919,1.767741497,0.669216646,-3.234446422,-10.23641741,1221.206796,1210.970379,-0.008471257,-0.139962778,-0.145707892,-2.942404935,-2.867398583,-4.621699786,-6.769929415,9.987696073,6.802238586,7.957255703,17.32368939,7.634742634,6.344297779,5.858200874,12.1122863,0.057410446,0.10302356,0.069376525,0.030307007,-1.235860752,15.44119395,14.2053332,-7.692888639,4.896134103,-2.700004988,2.196129115,2544,43.08172806,57.64717592,96.87769378,4.886102551,0.034383743,20.80829871,14.57794161,4.874261774,0.148550777,44.88274211,80.68342081,99.30721161,1.646608818,4.801567412,0.305962968,0.20996578,
2547.2,957,1,1.017870237,0.991251085,-2.181752277,2.009121322,0.988637369,0.968904751,-2.128850202,1.95754212,-1.849216814,0.785110316,0.080732593,-1.064106498,-1.80751067,0.767632209,0.076375985,-1.039878461,-3.224522768,0.938511966,0.224811568,-2.286010802,-4.511968105,1.821922521,0.688424985,-2.690045584,-10.3130304,1221.091737,1210.778707,-0.008531105,0.026619153,0.019732617,-2.63432713,-2.575142878,-4.163034733,-6.333890625,9.89100148,6.992864064,7.991727271,17.3248237,7.492104947,6.517850829,5.94372,12.06102115,0.057478159,0.099982916,0.06979963,0.030152887,-1.172921221,15.19678915,14.02386793,-7.392370419,4.959073635,-2.94440979,2.014663844,2547.2,44.4097776,57.28324672,96.74568946,4.882752779,0.034001807,20.81276512,14.76793013,4.821286749,0.232926062,59.2434279,83.88843327,99.2489698,3.04905054,4.798174634,0.312086889,0.21003787,
2550.4,958,1,1.282126637,0.868670838,-2.05642467,2.150797476,1.25066662,0.850864521,-2.011742278,2.101531142,-1.407603485,0.820090443,0.099076822,-0.587513042,-1.379595471,0.803426544,0.094312484,-0.576168927,-2.478678659,1.078041002,0.216836602,-1.400637657,-3.827744616,2.121391812,0.677307033,-1.706352803,-9.823507346,1221.490267,1211.666759,-0.008119479,0.413455799,0.399802099,-2.227693928,-2.183022015,-3.556719661,-5.949136428,9.685109023,7.114866649,8.011154247,17.32751434,7.30734661,6.615831169,5.932983388,12.05851357,0.058477236,0.097935317,0.069354205,0.030121717,-1.392077122,15.20348993,13.81141281,-9.182863203,4.739917734,-2.937709016,1.802208718,2550.4,44.07701027,58.46286235,96.68545363,4.890668192,0.031241208,20.80038033,14.80472146,4.812615465,0.30706687,78.27756516,84.3503985,99.27732703,20.28564767,4.799289104,0.298650935,0.210071616,
2553.6,959,1,1.411519075,0.733197353,-1.921044119,2.144716428,1.378941019,0.720022574,-1.882653788,2.098963593,-1.224174965,0.828623521,0.144517685,-0.395551443,-1.203538296,0.812696294,0.139579248,-0.390842001,-2.102480275,1.211911711,0.23997811,-0.890568564,-3.397689729,2.356002413,0.664372248,-1.041687317,-10.25822205,1223.100864,1212.842642,-0.008467724,0.678321722,0.658918444,-2.052798486,-2.01623459,-3.314391985,-5.753692142,9.565760359,7.037358479,8.027990521,17.31669156,7.27340168,6.505974456,5.86507805,12.02120866,0.059598171,0.098595678,0.068266089,0.030065479,-1.777583925,15.4699545,13.69237057,-12.14866184,4.354410931,-2.671244447,1.683166484,2553.6,42.21510035,60.44292746,96.7146911,4.897616621,0.031467235,20.79373102,14.75852606,4.837614611,0.339497839,89.06501444,82.65870844,99.3615171,38.90017792,4.8020858,0.291132782,0.209941359,
2556.8,960,1,1.276170525,0.740780398,-1.886791729,2.016950923,1.252432499,0.732913429,-1.860565359,1.985345929,-1.409008206,0.859196646,0.159487433,-0.54981156,-1.393862166,0.84785965,0.15603532,-0.546002516,-2.351581538,1.34056941,0.230450284,-1.011012128,-3.665437174,2.351194298,0.680508096,-1.314242877,-10.97648271,1224.778874,1213.802391,-0.009049895,0.535390127,0.51951907,-2.268204852,-2.241721816,-3.692150947,-6.016631472,9.666745398,6.847083718,8.086056849,17.2797796,7.415751446,6.304889719,5.870530291,11.94483582,0.059515622,0.101034948,0.067313347,0.030006718,-1.946804976,15.67059539,13.72379042,-13.33530146,4.185189879,-2.470603551,1.714586328,2556.8,40.57015622,62.13688909,96.75447508,4.889108205,0.036722959,20.81541603,14.76889977,4.809937821,0.398020546,86.45045786,81.43311463,99.42364427,43.99351319,4.800245781,0.297989985,0.209853864,
2560,961,1,0.990350102,0.850566766,-1.94018085,1.840916867,0.980571321,0.846341696,-1.926549919,1.826913017,-1.738793526,0.950421927,0.113041202,-0.788371599,-1.726902681,0.944104369,0.111868646,-0.782798312,-2.921384956,1.396819257,0.179105962,-1.524565699,-4.470486787,2.225145447,0.713052222,-2.245341339,-10.46233539,1225.787399,1215.325064,-0.008618912,0.139783336,0.134229625,-2.689215453,-2.671007049,-4.318204213,-6.695632234,9.895994751,6.741126002,8.153099224,17.2579166,7.577941645,6.215037738,5.963349449,11.93691248,0.058113572,0.102630756,0.067239101,0.030059612,-1.690849837,15.54551611,13.85466627,-11.17710585,4.441145019,-2.595682833,1.845462186,2560,40.5994957,63.77695281,96.80950061,4.886600168,0.037207033,20.81604912,14.79861482,4.749642708,0.491986321,79.97245926,81.81971106,99.44405897,37.44952035,4.79661058,0.321718342,0.210084407,
2563.2,962,1,0.754884795,0.908902666,-1.998945322,1.663787461,0.74951416,0.902132981,-1.982217693,1.651647142,-2.002861183,1.027296743,0.056856437,-0.97556444,-1.983804979,1.019449452,0.056150961,-0.964355528,-3.461194893,1.300484018,0.161178594,-2.160710875,-5.309389355,2.110758727,0.74333901,-3.198630628,-8.238297113,1226.201005,1217.962708,-0.006784924,-0.154017871,-0.152618821,-3.030157926,-3.003254431,-4.76167891,-7.420148082,10.02622692,6.819204539,8.14593618,17.29447605,7.600604102,6.301337869,6.028788013,12.02221148,0.056768538,0.101698527,0.068143927,0.030141284,-1.246014531,15.20241261,13.95639808,-7.652988958,4.885980325,-2.938786333,1.947193991,2563.2,41.91347322,66.76825345,96.8896491,4.922109949,0.027407808,20.75060998,14.70128234,4.81366815,0.444644158,80.19525751,83.14356484,99.43939337,31.1200119,4.799740052,0.368969723,0.2102918,
