time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),HR ,SpO2 ,CO2 - ET ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,MINVOL - MINVOL - 20816 ,O2 - INSP ,O2 - ET ,end challenge
582.4,185,7,1.350093521,-1.534882543,0.445338888,-0.184789022,1.344478581,-1.541906283,0.442000741,-0.197427702,1.297532929,-1.313762827,0.219373334,-0.016229897,1.283516075,-1.322927759,0.216827918,-0.039411684,1.409164643,-0.961300185,0.091864372,0.447864458,0.716516915,-0.748560508,0.103824888,-0.032043593,139.8868376,134.1854879,274.0723256,0.508775928,2.884976064,2.886384864,2.611295756,2.606443834,2.370464828,1.465077423,8.575240858,6.004716962,7.411118499,6.783844445,12.72698315,9.875175753,9.842977151,9.64595831,0.130064478,0.205349464,0.134380175,0.15727251,31.8704233,28.66602497,60.53644827,52.08539777,10.36674457,-6.204254207,4.162490367,585.6,94.58667004,96.98277718,100.2644965,7.884356499,6.357317963,16.82605888,15.76567725,7.615034702,6.306159486,97.93012995,89.24314779,99.99999999,7.260910447,1408.899873,1376.196202,23.01600905,23.669674,15.61184587,15.61184678,
585.6,186,8,1.485732777,-1.563959202,0.486099773,-0.078226425,1.440340976,-1.537199356,0.463683964,-0.09685838,1.573023844,-1.235950149,0.164401944,0.337073695,1.502779139,-1.220300061,0.154649459,0.282479077,1.460699214,-1.030759781,0.135873983,0.429939433,0.745875032,-0.656768527,0.105741288,0.089106505,141.4968492,134.2294051,275.7262543,0.511469748,3.049691979,2.977540332,2.808973993,2.7230792,2.491458995,1.40264356,8.889224401,6.172604163,7.304410838,6.760113981,13.16561427,10.14289537,9.69787908,9.582196092,0.124681535,0.19984129,0.136367906,0.157469061,33.27018716,27.21905929,60.48924645,54.43089831,11.76650843,-7.65121989,4.115288543,588.8,94.8522329,95.26991487,100.3557742,7.898477017,6.349612948,16.79830403,15.72498443,7.647295626,6.316979825,99.703715,87.99794883,100,7.63288679,1408.05144,1401.718867,22.78041607,23.53493386,15.94352815,15.94353952,
588.8,187,8,1.519744354,-1.692271609,0.573746864,-0.172527256,1.42870586,-1.625950965,0.528684029,-0.197245105,1.67421251,-1.253878136,0.15923999,0.420334373,1.541435028,-1.210959101,0.141079198,0.330475927,1.357327551,-1.169079072,0.159378175,0.188248479,0.642834159,-0.658136519,0.074128974,-0.015302359,142.652748,135.6821941,278.3349422,0.511000122,3.212015963,3.054656825,2.928090646,2.752394128,2.526406623,1.300970678,8.248339316,6.403522495,7.187133807,6.845948093,12.186077,10.47850076,9.562049138,9.759756348,0.135648658,0.191668954,0.138866849,0.156426472,31.47285091,28.53547697,60.00832788,51.91008313,9.96917218,-6.334802207,3.634369973,592,94.68103081,93.00019857,100.2729413,7.921034603,6.347543596,16.78008076,15.68503262,7.67248095,6.322386451,94.57966893,87.86722158,100,7.782486797,1444.262918,1534.519385,22.85542781,23.42261968,16.55491244,16.55491294,
592,188,8,1.473628014,-1.866961844,0.672102285,-0.393333829,1.377496623,-1.794250742,0.623571247,-0.416754118,1.556061212,-1.33205863,0.199651343,0.224002582,1.418275342,-1.285816269,0.17996891,0.132459073,1.150478159,-1.266834886,0.16407222,-0.116356727,0.46089904,-0.739095298,0.058891796,-0.278196258,143.6929686,137.294816,280.9877846,0.510040957,3.340589858,3.171747365,2.888119842,2.704091611,2.417313045,1.199994338,7.383951417,6.428866748,7.175356428,6.937390338,10.89051685,10.47369552,9.564399161,9.939920048,0.150708414,0.190021594,0.139315721,0.155039894,28.42400916,31.18026034,59.6042695,47.25862484,6.920330435,-3.690018836,3.230311599,595.2,93.66098312,91.40403676,100.1970935,7.971766576,6.366303908,16.76788873,15.65194492,7.680859003,6.331844505,87.26034959,89.91479562,99.99999998,7.56447888,1501.763612,1626.457758,23.21841939,23.51115978,16.85831514,16.85829373,
595.2,189,8,1.462183401,-1.90271626,0.70131463,-0.440532859,1.412891926,-1.868785786,0.675725079,-0.45589386,1.467280871,-1.386660653,0.226181582,0.080620218,1.395052568,-1.366989799,0.214284367,0.028062769,1.068976303,-1.266811522,0.180471433,-0.19783522,0.432697949,-0.761345487,0.069787766,-0.328647538,144.6952946,137.7374653,282.4327599,0.510967934,3.364899661,3.281677711,2.853941524,2.762042367,2.335787825,1.194043436,7.389344308,6.220135505,7.292752193,6.8926279,10.89596647,10.13681931,9.727868877,9.847080532,0.150732285,0.197090411,0.137180995,0.155490109,28.11516128,31.78507777,59.90023904,46.49048558,6.61148255,-3.085201412,3.526281137,598.4,93.51766126,91.89697594,100.3328364,8.041999152,6.402851911,16.76451917,15.63108087,7.680054917,6.337905264,86.91332209,92.91651738,99.99999999,7.155987961,1628.306165,1623.417017,23.55280745,23.83292502,16.49493018,16.49492525,
598.4,190,8,1.501699946,-1.753563895,0.638865974,-0.251863949,1.507247518,-1.767509042,0.641309862,-0.260261525,1.512266811,-1.391478656,0.215680571,0.120788155,1.514672253,-1.403916722,0.213640005,0.110755531,1.140906678,-1.238969273,0.224184093,-0.098062595,0.585696912,-0.677893591,0.070715422,-0.092196679,145.0174645,137.0669835,282.084448,0.512615877,3.255263841,3.27475656,2.903745467,2.918588975,2.379875951,1.263590504,8.116892348,5.976710979,7.430441696,6.81762414,11.98838834,9.792087687,9.905637163,9.663885513,0.137942297,0.206438609,0.13452776,0.155971225,29.99465788,30.31495516,60.30961304,49.21557959,8.490979152,-4.555324016,3.935655136,601.6,95.16826894,93.64189306,100.5722476,8.104060213,6.429672914,16.7734014,15.61460382,7.680130769,6.332363574,92.72034536,94.35432089,100,7.030703765,1765.804634,1645.555143,23.77254417,24.20103939,15.93867923,15.93871882,
601.6,191,8,1.510732153,-1.6251339,0.569537505,-0.114401747,1.517076651,-1.64010591,0.572124646,-0.123029259,1.524090549,-1.39172022,0.205926289,0.132370329,1.526892405,-1.405843104,0.204235272,0.121049301,1.149438164,-1.261346608,0.261964398,-0.111908444,0.645867578,-0.623747569,0.059437601,0.022120008,144.4568231,136.2954811,280.7523043,0.512962552,3.135866054,3.157182561,2.915810769,2.932735509,2.410784772,1.269615147,8.521507851,5.906879747,7.436535438,6.88840045,12.6165022,9.71254792,9.895737523,9.722982875,0.130480067,0.209540167,0.134203158,0.153731648,30.52099906,29.4435915,59.96459056,50.37556929,9.017320336,-5.426687683,3.590632653,604.8,96.85026947,93.9469071,100.6483902,8.141260539,6.427617526,16.78779637,15.58396262,7.682173716,6.32282598,94.36851456,93.24080078,100,7.315306239,1758.055509,1723.573093,23.97035534,24.32759241,15.93225657,15.93227312,
604.8,192,8,1.481889237,-1.676161905,0.578885803,-0.194272668,1.428965211,-1.638076191,0.549648394,-0.20911098,1.435073048,-1.424731178,0.222208816,0.010341869,1.357143167,-1.405013129,0.209522304,-0.047869962,1.027650594,-1.305320061,0.249920784,-0.277669468,0.483597693,-0.728939832,0.075848645,-0.245342139,143.885052,136.3712902,280.2563422,0.511893056,3.158051143,3.067041402,2.859804226,2.762156296,2.332970655,1.212537525,8.228669217,6.040518503,7.294628999,7.022843506,12.19592657,9.901505737,9.694183544,9.947538221,0.135059227,0.204172132,0.136706046,0.15119551,29.36422889,29.97902441,59.3432533,49.01572496,7.860550167,-4.891254771,2.969295396,608,97.030698,92.25617614,100.5297522,8.148622719,6.407605611,16.78734349,15.54216458,7.685887315,6.319504845,88.36198354,91.05761434,99.99999999,7.499161415,1612.54803,1654.037945,23.98662462,24.17369209,16.39420517,16.39413329,
608,193,8,1.470319072,-1.796904313,0.64119413,-0.32658524,1.366304369,-1.713738321,0.585119567,-0.347433952,1.384243943,-1.471994814,0.239414601,-0.087750871,1.23676449,-1.422037429,0.21734966,-0.18527294,0.941424265,-1.308479719,0.198921668,-0.367055453,0.313712888,-0.926842641,0.121923844,-0.613129754,143.9857723,137.4196268,281.4053991,0.510346327,3.267223385,3.08004269,2.856238756,2.658801919,2.249903984,1.240555529,7.805408349,6.209326611,7.16996414,6.988024303,11.55568637,10.12114511,9.545113558,9.973325043,0.142089019,0.196916682,0.139255981,0.153198639,29.22633142,30.43715127,59.6634827,48.50259537,7.722652699,-4.433127907,3.289524792,611.2,96.57722472,90.86523518,100.4029636,8.121779581,6.388552876,16.75894662,15.51929051,7.695783293,6.318534226,82.61751226,89.88722996,100,7.167044038,1504.810831,1311.166737,23.56662179,24.01786185,16.52666004,16.52661565,
611.2,194,8,1.451837847,-1.833924808,0.681072199,-0.382086961,1.361678489,-1.765279509,0.634066995,-0.403601021,1.401171587,-1.495193428,0.237269592,-0.094021841,1.272018213,-1.451935723,0.218656441,-0.17991751,0.95626571,-1.283872674,0.159409286,-0.327606964,0.31341457,-1.032928224,0.143396269,-0.719513654,144.2004669,138.6608018,282.8612686,0.508683674,3.285762655,3.126957998,2.896365015,2.723953935,2.240138384,1.346342794,7.716284038,6.249916123,7.199600478,6.791997044,11.41596689,10.17397474,9.620189366,9.738627526,0.143710208,0.195091053,0.139203966,0.158479291,30.59547148,30.17429302,60.7697645,49.75455187,9.091792757,-4.695986162,4.395806594,614.4,96.74057533,91.00088529,100.3477925,8.068533578,6.374530227,16.71737174,15.52421336,7.712771396,6.312497027,83.26205403,90.28254017,100,6.671064373,1468.348943,945.8611027,22.94654421,24.02748304,16.03280494,16.03293286,
614.4,195,8,1.370053158,-1.832783251,0.686305464,-0.462730093,1.32471875,-1.804196539,0.664224236,-0.479477789,1.337043272,-1.495053572,0.23716111,-0.1580103,1.268767976,-1.474645083,0.227482027,-0.205877107,0.929913266,-1.283371817,0.149417186,-0.353458551,0.340341238,-0.977904765,0.110338662,-0.637563527,143.8821091,139.1101635,282.9922726,0.507430851,3.202836409,3.12891529,2.832096844,2.74341306,2.213285084,1.318246003,7.866011808,6.21808253,7.298459436,6.712822075,11.65248498,10.16243923,9.763113129,9.589992297,0.141400266,0.19714519,0.137607279,0.159814056,31.12764971,29.86855406,60.99620377,50.39245089,9.623970984,-5.001725122,4.622245862,617.6,97.11326207,90.97768906,100.2820541,8.018391775,6.364242949,16.68703965,15.51828747,7.728400949,6.305883808,87.21293072,90.99122201,100,6.631822947,1382.396453,921.6117721,22.70481076,24.00371055,15.53091055,15.53101779,
617.6,196,8,1.293329061,-1.891671496,0.689415267,-0.598342435,1.255494575,-1.864878347,0.669438324,-0.609383772,1.19749798,-1.511590528,0.258625224,-0.314092548,1.140021523,-1.490652019,0.249095168,-0.350630496,0.818379849,-1.303329271,0.148879013,-0.484949422,0.248732645,-0.866946741,0.060848779,-0.618214096,143.6146319,138.5048326,282.1194645,0.507957725,3.185000556,3.120372922,2.709088509,2.630673542,2.12170912,1.115679387,8.035527179,6.27772755,7.303356632,6.883011694,11.91196631,10.29531804,9.746977275,9.744755066,0.138478378,0.19613019,0.137316446,0.154458807,29.91522819,29.69823456,59.61346275,49.61039243,8.411549462,-5.172044616,3.239504846,620.8,96.95320812,89.50701485,100.1878337,8.00046457,6.358062863,16.67196659,15.47385856,7.733773569,6.305527729,90.17147799,90.37115598,100,7.084529394,1289.64361,1251.259583,22.92896445,23.72868204,15.55873646,15.55851393,
620.8,197,9,1.358120683,-1.955298858,0.699250156,-0.597178175,1.297445458,-1.904129926,0.664273872,-0.606684468,1.234523467,-1.557991601,0.283919387,-0.323468134,1.145750968,-1.522307452,0.268339329,-0.376556484,0.847505252,-1.301526262,0.15714954,-0.45402101,0.247883518,-0.810005242,0.043581434,-0.562121724,144.160483,137.6889244,281.8494074,0.510158309,3.313419541,3.201575384,2.792515067,2.66805842,2.149031513,1.05788876,8.115741648,6.390753827,7.243379724,7.066198858,12.01841498,10.45904328,9.663502264,9.956109679,0.136832276,0.192031035,0.13838368,0.149334632,28.80623686,29.45817187,58.26440873,49.00867368,7.302558135,-5.412107306,1.890450829,624,96.98855059,88.67768989,100.1509844,8.017504829,6.344268626,16.66627187,15.43899513,7.729678813,6.304201852,92.26001584,87.96270106,100,7.565083959,1390.380478,1639.968487,23.09150972,23.31843586,15.84309827,15.84285498,
624,198,9,1.555925915,-1.926138298,0.70860132,-0.370212383,1.501715747,-1.885595415,0.677710885,-0.383879668,1.558333575,-1.585226437,0.286638282,-0.026892862,1.476841064,-1.559738998,0.27302249,-0.082897934,1.178494937,-1.283940295,0.194401164,-0.105445358,0.585351868,-0.803040871,0.059632803,-0.217689003,144.9896074,137.7704953,282.7601026,0.511390472,3.482064212,3.387311163,3.143560012,3.036580062,2.462435232,1.38839274,8.006953037,6.323941192,7.272104716,6.994595776,11.85427291,10.29196589,9.760612575,9.901566228,0.138778841,0.19299338,0.138531323,0.151799301,29.23270596,29.70276753,58.93547349,49.14500623,7.729027234,-5.167511648,2.561515586,627.2,98.23007987,91.17029937,100.154019,8.050006891,6.304845422,16.67917676,15.48253816,7.726070256,6.287554379,92.40577637,84.90147571,100,7.755046515,1690.792066,1881.7884,22.88695902,23.03008642,15.94358181,15.94395862,
627.2,199,9,1.721253241,-1.859484904,0.724247804,-0.138231663,1.699153798,-1.857665803,0.714527299,-0.158512005,1.909163785,-1.55647023,0.267959623,0.352693556,1.870725015,-1.558969747,0.263427122,0.311755268,1.566934123,-1.295992711,0.243889319,0.270941412,1.031330145,-0.799164167,0.078349989,0.232165978,145.2015904,138.6458952,283.8474857,0.510336825,3.580738145,3.556819602,3.465634015,3.429694762,2.862926833,1.830494313,7.730856118,6.026357758,7.372043802,6.77374419,11.45905032,9.768097653,9.970644758,9.689046291,0.143994068,0.201991147,0.137622616,0.158764588,30.22489029,30.86589561,61.09078589,48.8738361,8.72121156,-4.004383571,4.716827989,630.4,100.0581397,95.39561445,100.0707439,8.077811358,6.245627782,16.71834011,15.57775776,7.734085377,6.252519151,87.25877804,83.00610985,100,7.63466809,1945.403898,1973.223664,22.63302814,22.90118136,15.96373994,15.96426864,
630.4,200,9,1.743507905,-1.892302334,0.754586375,-0.148794429,1.716838857,-1.889404031,0.74476283,-0.172565174,1.984819756,-1.530678433,0.257497357,0.454141323,1.941884912,-1.532654803,0.25343501,0.409230109,1.642031466,-1.337750609,0.256164957,0.304280858,1.129118113,-0.788495401,0.07590326,0.340622712,145.0114175,139.1069208,284.1183383,0.509279772,3.635810239,3.606242889,3.515498189,3.474539715,2.979782075,1.917613514,7.551626283,5.785148297,7.37368068,6.713699167,11.17621563,9.378956698,9.979594407,9.659601172,0.147017607,0.21003387,0.137697204,0.161160012,30.3443497,31.9016106,62.2459603,48.04997751,8.840670972,-2.96866858,5.872002393,633.6,101.0680692,96.4388269,99.94222922,8.092297248,6.195562669,16.76274603,15.62815893,7.755086989,6.208625905,79.9515888,83.20349684,100,7.312361535,1981.754491,1946.189595,22.64576356,22.7940983,16.08767606,16.08705919,
633.6,201,9,1.667350625,-2.028198047,0.787575751,-0.360847422,1.599068038,-1.980592422,0.753295782,-0.381524384,1.790792979,-1.589581905,0.284281406,0.201211074,1.693544226,-1.560954086,0.269900445,0.13259014,1.408186908,-1.370162888,0.223280023,0.03802402,0.851306226,-0.777965617,0.049193522,0.07334061,145.1286549,138.7119601,283.8406149,0.510101335,3.695548672,3.579660461,3.380374885,3.254498312,2.778349796,1.629271843,7.694641129,5.855120825,7.267447186,6.832113222,11.32481126,9.517608567,9.762823541,9.794974635,0.143603995,0.208210259,0.138678306,0.157720326,30.04086195,31.40947666,61.45033861,48.26126904,8.537183221,-3.460802519,5.076380702,636.8,100.6738265,92.0745744,99.98077011,8.09472918,6.171468968,16.78480003,15.61905611,7.775030448,6.168108408,78.91372724,84.5528274,100,7.056244953,1870.978339,1816.981243,22.73739926,22.69415496,16.0990647,16.09795245,
636.8,202,9,1.599729773,-2.123088792,0.798152897,-0.523359019,1.518370093,-2.055772737,0.753418611,-0.537402644,1.558453714,-1.680624686,0.330405872,-0.122170972,1.444007791,-1.638279993,0.310308639,-0.194272202,1.18655027,-1.386859032,0.192129407,-0.200308762,0.583926223,-0.77612849,0.020884598,-0.192202267,145.5968472,138.3648571,283.9617043,0.511433388,3.722818566,3.57414283,3.2390784,3.082287785,2.573409302,1.360054714,8.018244315,6.095961118,7.22143459,6.860661449,11.77085456,9.929824324,9.630206953,9.772492757,0.137350167,0.200648934,0.138514412,0.155816031,30.60473814,29.82966629,60.43440443,50.0725682,9.101059412,-5.040612886,4.060446526,640,98.93315801,85.49535259,100.1770987,8.090153537,6.169392603,16.78532611,15.63206024,7.776737029,6.145479921,83.92305389,85.19946962,100,7.125158151,1747.266665,1649.644569,22.64426388,22.69382392,15.95042603,15.95139112,
640,203,9,1.630447178,-2.094136162,0.783263916,-0.463688984,1.567191621,-2.043571919,0.748122166,-0.476380298,1.516325521,-1.654202517,0.328588626,-0.137876996,1.425443558,-1.62296902,0.311919013,-0.197525463,1.187367728,-1.395435047,0.190047055,-0.208067319,0.58176401,-0.808009533,0.028042317,-0.226245523,146.1023945,138.6614167,284.7638112,0.511793664,3.724583341,3.610763539,3.170528038,3.048412578,2.582802776,1.389773543,8.163674769,6.179981399,7.26153224,6.752199479,12.0444935,10.07684063,9.685336385,9.601127197,0.135487716,0.198107172,0.137753633,0.157969449,31.50443299,29.14233636,60.64676935,51.34011589,10.00075427,-5.727942818,4.272811448,643.2,96.58834918,81.74162703,100.2338126,8.083477857,6.184008092,16.77838515,15.69634236,7.759725535,6.155885208,85.49860209,84.49529926,100,7.335356391,1639.329308,1543.064799,22.56059559,22.70969253,16.0314971,16.0337766,
643.2,204,9,1.777871282,-2.034456635,0.778178354,-0.256585353,1.69554694,-1.97346893,0.736061186,-0.27792199,1.748202597,-1.513732036,0.254774979,0.234470561,1.629826565,-1.476342794,0.237780698,0.153483771,1.36628775,-1.376038729,0.193040403,-0.009750979,0.767435394,-0.8860765,0.078205863,-0.118641105,146.5506923,139.0345179,285.5852102,0.511922616,3.812327918,3.66901587,3.261934633,3.106169358,2.74232648,1.653511894,8.003675138,6.053163274,7.232975156,6.748625868,11.89185102,9.877390621,9.693145851,9.62108871,0.139372923,0.202453515,0.139008048,0.158483142,31.11450794,30.15024421,61.26475215,50.1649697,9.610829219,-4.720034972,4.890794247,646.4,95.48028221,82.74974277,100.0594208,8.07723991,6.200831036,16.76254878,15.75243794,7.739330906,6.196405462,81.03621331,83.53739522,100,7.276705167,1561.927986,1562.201544,22.83744796,22.58353882,16.36159545,16.36018347,
646.4,205,9,1.920004527,-2.064178209,0.811419385,-0.144173682,1.785943041,-1.961937435,0.744309702,-0.175994394,2.075373579,-1.476576669,0.195468188,0.598796909,1.885281671,-1.413999395,0.171956657,0.471282277,1.562939057,-1.342962832,0.184269451,0.219976225,0.93438038,-0.980398751,0.1304729,-0.046018371,146.9091585,139.022352,285.9315105,0.512518893,3.984182737,3.747880477,3.551950248,3.299281066,2.905901888,1.91477913,7.800020825,5.952966129,7.131793167,6.866453053,11.58846185,9.723107222,9.584414195,9.802511197,0.142916319,0.205860784,0.141394487,0.156111226,30.07525086,31.22697502,61.30222588,48.44246657,8.57157213,-3.643304154,4.928267976,649.6,96.4859986,85.98139587,99.9734431,8.068639094,6.187260841,16.73886219,15.76884105,7.727596286,6.235160072,78.45778133,83.47338788,100,7.028408116,1605.933331,1686.501927,23.37028518,22.48486071,16.42100156,16.41643251,
649.6,206,9,1.902304297,-2.149624259,0.85355675,-0.247319961,1.777695808,-2.056460881,0.791239384,-0.278765074,2.171547286,-1.652642967,0.240356474,0.518904319,1.993787601,-1.599059275,0.219438844,0.394728326,1.637976603,-1.35886728,0.184408476,0.279109323,0.947068604,-1.055999907,0.148621531,-0.108931303,147.1715809,139.0944856,286.2660665,0.512835522,4.051928556,3.834156689,3.824190253,3.592846876,2.996843882,2.003068512,7.863954554,6.015840347,7.157440007,6.821731858,11.60364592,9.831966352,9.617716811,9.732352773,0.140841578,0.203767513,0.140903584,0.15738237,30.77473438,30.60436057,61.37909495,49.45597879,9.271055657,-4.265918608,5.005137049,652.8,97.48156121,87.57406357,100.1988843,8.051407018,6.147229975,16.73516455,15.7692209,7.72565557,6.237114904,81.92166956,84.13463157,100,7.025713362,1774.117072,1822.504133,23.73358265,22.74336975,16.12220725,16.12404948,
652.8,207,9,1.762785067,-2.159436955,0.847331497,-0.396651888,1.726743953,-2.143806546,0.83042548,-0.417062593,1.954519419,-1.822511857,0.336870476,0.132007562,1.89761407,-1.821283261,0.331277518,0.076330809,1.567718161,-1.410745389,0.199797156,0.156972772,0.822490012,-1.107273743,0.148443685,-0.284783731,147.4339914,139.5633425,286.9973339,0.512517201,3.922222022,3.870550499,3.777031276,3.718897331,2.97846355,1.929763755,8.134363167,6.116956207,7.349815071,6.592362033,11.97566615,9.99131617,9.880929002,9.41554129,0.135869148,0.200247487,0.137267979,0.163242561,32.93381747,29.03651201,61.97032948,52.34435162,11.43013875,-5.833767168,5.596371578,656,95.91942816,86.49695349,100.4714228,8.028014213,6.154669391,16.77660314,15.7581368,7.729431769,6.200801164,86.42117043,84.62107517,100,7.267343703,1885.133647,1905.233817,23.82157346,23.27003075,15.96499301,15.97397324,
