time,cycle number,marker,delc_var_det1_HbO2,delc_var_det1_HHb,delc_var_det1_ox-redCCO,delc_var_det1_HbT,delc_INvar_det1_HbO2,delc_INvar_det1_HHb,delc_INvar_det1_ox-redCCO,delc_INvar_det1_HbT,delc_var_det2_HbO2,delc_var_det2_HHb,delc_var_det2_ox-redCCO,delc_var_det2_HbT,delc_INvar_det2_HbO2,delc_INvar_det2_HHb,delc_INvar_det2_ox-redCCO,delc_INvar_det2_HbT,delc_INvar_det3_HbO2,delc_INvar_det3_HHb,delc_INvar_det3_ox-redCCO,delc_INvar_det3_HbT,delc_INvar_det4_HbO2,delc_INvar_det4_HHb,delc_INvar_det4_ox-redCCO,delc_INvar_det4_HbT,SRS kHbO2,SRS kHHb,SRS kHbT,SRS TOI,delc_var_det1_Hbdiff,delc_INvar_det1_Hbdiff,delc_var_det2_Hbdiff,delc_INvar_det2_Hbdiff,delc_INvar_det3_Hbdiff,delc_INvar_det4_Hbdiff,DPF 690,DPF 750,DPF 790,DPF 850,Us 690,Us 750,Us 790,Us 850,Ua 690,Ua 750,Ua 790,Ua 850,MDFD_abs_C_HbO2,MDFD_abs_C_HHb,MDFD_abs_C_HbT,MDFD_StO2,MDFD_delta_C_HbO2,MDFD_delta_C_HHb,MDFD_delta_C_HbT,time (s),TCD mean velocity,TCD mean BP,TCD mean SpO2,TCD mean maxCO2,TCD mean minCO2,TF mean maxO2,TF mean minO2,TF mean maxCO2,TF mean minCO2,HR (bpm),SpO2 ,CO2 - ET ,CO2 - MIN ,TV - TV - 61664 ,TV - TV - 61665 ,MINVOL - MINVOL - 20812 ,O2 - INSP ,O2 - ET ,end challenge
684.8,337,10,0.696157278,0.07131186,0.466207743,0.767469139,0.696157278,0.07131186,0.466207743,0.767469139,0.516792393,0.029004763,0.113294462,0.545797156,0.516792393,0.029004763,0.113294462,0.545797156,-0.004034778,-0.171531456,0.089175735,-0.175566234,-0.437077336,-0.20905469,-0.032064158,-0.646132025,72.67839057,45.18298564,117.8613762,0.620168733,0.624845418,0.624845418,0.48778763,0.48778763,0.167496678,-0.228022646,8.769077375,8.176874103,8.03414833,8.075286572,10.9849723,10.31958477,10.11949435,10.04920838,0.107131393,0.115771051,0.117673095,0.115678362,17.39052346,18.70073088,36.09125434,50.19822017,32.73440135,16.58205259,49.31645394,684.8,123.8002243,101.5125747,98.92535669,7.458001385,2.305379512,17.46681609,14.57506709,6.88470395,3.089920131,84.87992599,99.01536439,7.544715525,3.224367667,2823.546348,2705.29584,22.02184324,17.90532882,13.86161228,
688,338,10,0.492325295,0.050588774,0.446588823,0.542914069,0.492325295,0.050588774,0.446588823,0.542914069,0.257463777,0.092612945,0.077691081,0.350076722,0.257463777,0.092612945,0.077691081,0.350076722,-0.296157723,-0.300549132,0.130601876,-0.596706854,-0.752884978,-0.185568831,-0.049215992,-0.938453809,72.3839014,44.77874309,117.1626445,0.62101298,0.44173652,0.44173652,0.164850831,0.164850831,0.004391409,-0.567316147,8.654689233,8.249131308,8.011954562,7.888285776,10.84846218,10.45323679,10.11099126,9.850947402,0.108641055,0.115205546,0.118211604,0.118813126,18.17221188,18.67138935,36.84360124,51.02533129,33.51608977,16.55271106,50.06880083,688,124.2564658,97.91604134,99.52293943,7.409784805,2.064902114,17.38053431,14.58243131,6.821985394,3.031020754,83.91279448,98.9952722,7.095679644,3.245128127,2748.78457,2715.789493,22.1195805,17.9051544,13.78279319,
691.2,339,11,0.57210834,-0.004731716,0.53684064,0.567376625,0.57210834,-0.004731716,0.53684064,0.567376625,0.3687291,0.153502198,0.102825438,0.522231298,0.3687291,0.153502198,0.102825438,0.522231298,-0.152928154,-0.389503815,0.19890064,-0.54243197,-0.568801,-0.059686415,-0.064078882,-0.628487415,72.44546354,45.60031031,118.0457738,0.618020656,0.576840056,0.576840056,0.215226901,0.215226901,0.236575661,-0.509114584,8.667499109,8.285768004,7.920642935,7.799351197,10.82210752,10.50518081,9.972243573,9.724377901,0.10811966,0.114755754,0.119240318,0.119872745,18.74364522,18.44606466,37.18970988,51.92949478,34.08752311,16.32738637,50.41490948,691.2,124.6167952,94.74154925,100.5073005,7.303050606,1.787522737,17.26238437,14.59696031,6.766048425,3.051835666,84.18139186,98.97242363,6.877193566,2.988713503,2769.815611,2841.073759,22.2103009,18.07274416,14.04082429,
694.4,340,11,0.831319236,-0.082269661,0.652687849,0.749049575,0.831319236,-0.082269661,0.652687849,0.749049575,0.710766637,0.174690401,0.160275263,0.885457038,0.710766637,0.174690401,0.160275263,0.885457038,0.313565246,-0.340405065,0.209566445,-0.026839819,-0.078749466,-4.51428E-05,-0.041597833,-0.078794609,72.53123984,46.67896533,119.2102052,0.614095757,0.913588896,0.913588896,0.536076236,0.536076236,0.653970311,-0.078704323,8.795561203,8.240601904,7.885077282,7.930717223,10.93207517,10.4266116,9.897587822,9.867987072,0.106049596,0.115159133,0.119390084,0.117703832,18.42206083,18.28110929,36.70317012,51.84210338,33.76593872,16.16243099,49.92836971,694.4,122.1941087,92.13526541,100.8040137,7.198211066,1.607301399,17.21671907,14.60362762,6.657270695,3.074390505,85.30207698,99.03113894,6.868641408,2.861966093,2826.039427,2891.336484,22.3829156,17.85239531,14.10080486,
697.6,341,11,0.893760556,-0.17061902,0.66206395,0.723141536,0.893760556,-0.17061902,0.66206395,0.723141536,0.764980135,0.070524287,0.185173144,0.835504423,0.764980135,0.070524287,0.185173144,0.835504423,0.437075253,-0.311844246,0.160045911,0.125231007,0.011720514,-0.175906754,-0.003418116,-0.16418624,72.5288241,46.6124599,119.141284,0.614375704,1.064379575,1.064379575,0.694455848,0.694455848,0.748919499,0.187627267,8.831525018,8.183291139,7.948074924,8.148755384,10.96180732,10.34475985,9.96538603,10.1508631,0.10541749,0.115855611,0.118319301,0.114694755,17.37498213,18.47815632,35.85313845,50.51857985,32.71886002,16.35947802,49.07833804,697.6,118.91572,90.5393455,100.589155,7.129944618,1.569884339,17.24878332,14.59073862,6.541141668,3.048341774,86.46228033,99.1980353,6.837910266,2.987228694,2846.727431,2784.011506,22.59471531,17.27248886,14.00253421,
700.8,342,11,0.703215463,-0.273823625,0.573469205,0.429391838,0.703215463,-0.273823625,0.573469205,0.429391838,0.490425092,-0.151016345,0.168992908,0.339408747,0.490425092,-0.151016345,0.168992908,0.339408747,0.123599437,-0.420567778,0.115900172,-0.296968341,-0.333795704,-0.42785347,-0.004152715,-0.761649174,72.32913408,45.20953417,117.5386682,0.619330407,0.977039088,0.977039088,0.641441436,0.641441436,0.544167215,0.094057766,8.671060396,8.197995873,8.045645758,8.222444906,10.77449081,10.3796905,10.07836582,10.26539147,0.107510525,0.115827234,0.116771432,0.113905114,16.46860215,18.93171672,35.40031887,48.99307098,31.81248004,16.81303842,48.62551846,700.8,118.625879,91.26541697,100.6063979,7.089593812,1.597313011,17.30076661,14.62123696,6.477450362,2.992850555,87.3998688,99.38487858,6.698197615,3.203906232,2833.234844,2656.208166,22.71977182,16.83644275,13.96472031,
704,343,11,0.589591086,-0.356461662,0.507957004,0.233129423,0.589591086,-0.356461662,0.507957004,0.233129423,0.362485695,-0.334447371,0.162564079,0.028038324,0.362485695,-0.334447371,0.162564079,0.028038324,-0.02904716,-0.530161856,0.116357236,-0.559209016,-0.46309133,-0.45950155,-0.045977749,-0.922592881,71.92688702,43.67908126,115.6059683,0.624293187,0.946052748,0.946052748,0.696933067,0.696933067,0.501114695,-0.00358978,8.484831929,8.268283323,8.097359039,8.103231779,10.5537329,10.48752361,10.12238808,10.12572599,0.109943511,0.115064427,0.115778654,0.115683175,16.40875289,19.1765713,35.5853242,48.61902012,31.75263078,17.05789301,48.81052379,704,120.9174595,94.14590757,100.8989584,7.061421492,1.606099948,17.38270062,14.7375561,6.461408952,2.897442073,87.45587257,99.4886135,6.580270761,3.305510261,2816.48687,2638.915587,22.72048624,16.87549921,13.96577599,
707.2,344,11,0.731050449,-0.347643866,0.515454786,0.383406583,0.731050449,-0.347643866,0.515454786,0.383406583,0.594556668,-0.351879764,0.187969135,0.242676904,0.594556668,-0.351879764,0.187969135,0.242676904,0.264161963,-0.502703337,0.14862462,-0.238541374,-0.111516311,-0.280579426,-0.071605924,-0.392095736,71.52640737,43.17377083,114.7001782,0.625278174,1.078694315,1.078694315,0.946436431,0.946436431,0.7668653,0.169063115,8.49060561,8.30654162,8.051853154,7.98172852,10.5631493,10.53409267,10.04401361,9.968388655,0.109898098,0.114521625,0.116203177,0.117310843,16.97535701,18.99222994,35.96758695,49.46225777,32.3192349,16.87355164,49.19278654,707.2,121.4081639,96.13525712,101.022111,7.046352022,1.599128601,17.55773711,14.86468129,6.454461675,2.70145404,85.7873443,99.51150258,6.572804502,3.200465031,2818.363116,2681.418441,22.68741359,17.29580828,13.97324824,
710.4,345,11,0.918112852,-0.276068102,0.534315266,0.642044751,0.918112852,-0.276068102,0.534315266,0.642044751,0.853707984,-0.25515514,0.2039793,0.598552844,0.853707984,-0.25515514,0.2039793,0.598552844,0.595618309,-0.442817397,0.184331046,0.152800912,0.272717217,-0.173704492,-0.058323568,0.099012725,71.25148303,43.50313244,114.7546155,0.623250921,1.194180954,1.194180954,1.108863124,1.108863124,1.038435706,0.446421708,8.66015053,8.274824951,7.934040808,8.03274826,10.78147158,10.4761597,9.882109364,10.01455736,0.107840896,0.114755978,0.117746252,0.116407818,17.28090387,18.69728871,35.97819257,50.17143326,32.62478176,16.57861041,49.20339217,710.4,117.8600652,94.34617561,100.9080087,7.047833405,1.622342155,17.80973296,14.90120073,6.445380252,2.410267187,83.77225458,99.5160593,6.596066874,2.964197273,2844.562744,2678.716804,22.69766894,17.77582845,14.13572943,
713.6,346,11,0.926842272,-0.284305869,0.513155654,0.642536403,0.926842272,-0.284305869,0.513155654,0.642536403,0.817250651,-0.18438575,0.176554281,0.632864901,0.817250651,-0.18438575,0.176554281,0.632864901,0.585004351,-0.508652334,0.200536457,0.076352018,0.297557432,-0.277786198,-0.051176928,0.019771233,71.02457762,43.59408751,114.6186651,0.622222455,1.211148142,1.211148142,1.001636402,1.001636402,1.093656685,0.57534363,8.760792635,8.237605303,7.874185424,8.1732985,10.92677018,10.4165148,9.796304131,10.16595604,0.106770243,0.115116002,0.118478907,0.114218054,16.87061538,18.69919076,35.56980614,49.7267489,32.21449327,16.58051246,48.79500573,713.6,112.8729896,89.99006184,100.8304494,7.053162694,1.685003682,18.02760146,14.86032632,6.447407268,2.148483353,84.6253181,99.50423906,6.563099839,2.708913852,2856.625989,2651.301637,22.71515912,18.04485602,14.50984195,
716.8,347,11,0.813204602,-0.407900348,0.467035408,0.405304254,0.813204602,-0.407900348,0.467035408,0.405304254,0.594137937,-0.195424662,0.129749633,0.398713274,0.594137937,-0.195424662,0.129749633,0.398713274,0.36917101,-0.659450784,0.192117124,-0.290279773,0.087017,-0.465819653,-0.071981235,-0.378802653,70.85165435,42.95011738,113.8017717,0.624318903,1.22110495,1.22110495,0.789562599,0.789562599,1.028621794,0.552836653,8.654565411,8.292045066,7.967754379,8.186309607,10.81365339,10.4849755,9.904544211,10.16122282,0.108296401,0.114378725,0.11702386,0.113832206,16.21589824,18.96013838,35.17603662,48.67799967,31.55977613,16.84146008,48.40123621,716.8,109.8687893,87.24468098,100.8525829,7.042300875,1.755463927,18.1416529,14.83806252,6.453971158,2.029621104,88.10743358,99.44110922,6.505455762,2.445031172,2788.001463,2694.039381,22.66828009,18.05514765,14.88993032,
720,348,11,0.751682781,-0.484559996,0.426540303,0.267122786,0.751682781,-0.484559996,0.426540303,0.267122786,0.487567111,-0.24047706,0.105706102,0.247090051,0.487567111,-0.24047706,0.105706102,0.247090051,0.267556709,-0.747274999,0.182284976,-0.47971829,-0.051463286,-0.584207756,-0.070066518,-0.635671042,70.82234604,42.14787362,112.9702197,0.627565107,1.236242777,1.236242777,0.72804417,0.72804417,1.014831708,0.53274447,8.46916241,8.454239457,8.107976854,8.056910808,10.57936538,10.68621798,10.07243799,9.97546734,0.11060423,0.112171639,0.114926735,0.11533894,15.9277376,19.09840332,35.02614092,48.18740012,31.27161549,16.97972503,48.25134052,720,108.7954048,87.8654422,100.8089365,7.012329284,1.805397846,18.18680386,14.87188816,6.432733205,2.016008178,88.8588262,99.37221042,6.486808114,2.180920129,2653.720362,2802.894609,22.56853479,17.96947922,15.07520229,
723.2,349,11,0.798632579,-0.405723853,0.408718156,0.392908726,0.798632579,-0.405723853,0.408718156,0.392908726,0.598039214,-0.268446663,0.117093315,0.329592551,0.598039214,-0.268446663,0.117093315,0.329592551,0.384121666,-0.72219819,0.191572829,-0.338076524,0.029182454,-0.595363925,-0.011043196,-0.566181471,70.72038898,41.85537756,112.5757665,0.628576945,1.204356432,1.204356432,0.866485877,0.866485877,1.106319856,0.624546378,8.43468455,8.612304,8.108399686,7.999087582,10.50889865,10.86630607,10.06848985,9.867579669,0.110785116,0.109863392,0.114887186,0.115711857,16.00301885,18.91016417,34.91318302,48.52858804,31.34689674,16.79148587,48.13838261,723.2,107.5049506,89.29025305,100.6858692,6.980061097,1.824064897,18.20325544,14.90727824,6.371359063,1.97752241,84.6703286,99.39374847,6.499916355,2.027194254,2587.111337,2861.15095,22.49413458,17.96486895,15.07572389,
726.4,350,12,0.861479468,-0.291877151,0.413398503,0.569602317,0.861479468,-0.291877151,0.413398503,0.569602317,0.742932831,-0.290096535,0.149110544,0.452836296,0.742932831,-0.290096535,0.149110544,0.452836296,0.578066137,-0.648552248,0.200814409,-0.070486111,0.256537187,-0.528564492,0.049525345,-0.272027304,70.10058963,41.86683695,111.9674266,0.626810766,1.153356619,1.153356619,1.033029367,1.033029367,1.226618385,0.785101679,8.598322635,8.614308077,7.974782622,8.102297198,10.68644325,10.84627808,9.911907782,9.97884972,0.108488817,0.109635215,0.116939858,0.114118449,16.22334836,18.58047612,34.80382448,49.21544106,31.56722625,16.46179782,48.02902407,726.4,105.9288387,89.35950618,100.6916126,6.952738547,1.794890718,18.1824962,14.8956551,6.300620906,1.865022972,82.39361626,99.49769775,6.501376708,2.036593022,2671.842969,2808.318827,22.4735457,18.03862946,14.94967537,
729.6,351,12,0.799484665,-0.281648586,0.406017844,0.517836079,0.799484665,-0.281648586,0.406017844,0.517836079,0.678993356,-0.357429634,0.177027509,0.321563722,0.678993356,-0.357429634,0.177027509,0.321563722,0.597655165,-0.621834107,0.183659113,-0.024178942,0.369767924,-0.447651641,0.037511692,-0.077883717,68.98794134,41.53603531,110.5239767,0.624961085,1.08113325,1.08113325,1.036422989,1.036422989,1.219489272,0.817419565,8.787444508,8.43252001,7.885422357,8.185123885,10.91807266,10.61400725,9.829706985,10.11983406,0.1060754,0.112093274,0.11855405,0.113472093,16.65962695,18.38795332,35.04758027,49.9414727,32.00350484,16.26927502,48.27277986,729.6,105.9675111,89.86620717,100.937259,6.908140855,1.683477104,18.16520081,14.86058772,6.245280784,1.750186302,87.92540343,99.56271047,6.477668629,2.07484779,2792.943208,2732.933211,22.4437713,18.04111651,14.66728891,
732.8,352,12,0.591674476,-0.328122873,0.353881229,0.263551603,0.591674476,-0.328122873,0.353881229,0.263551603,0.401400807,-0.486923292,0.18176922,-0.085522485,0.401400807,-0.486923292,0.18176922,-0.085522485,0.32982538,-0.699416629,0.15823004,-0.369591249,0.167736247,-0.430747557,-0.033293893,-0.26301131,68.1578423,40.83564618,108.9934885,0.625432353,0.91979735,0.91979735,0.888324099,0.888324099,1.029242009,0.598483804,8.841389408,8.216981784,7.92320333,8.117305204,10.99302425,10.36091494,9.902282541,10.10045931,0.105449433,0.115199267,0.118280908,0.115158177,17.19188495,18.41208392,35.60396887,50.48048242,32.53576284,16.29340563,48.82916846,732.8,107.0465414,92.42039626,101.2141209,6.820761609,1.463374222,18.26293184,14.8533403,6.173600032,1.696681762,94.41340227,99.52619674,6.430517116,1.991145922,2780.371657,2744.110297,22.34711321,17.92952709,14.25209757,
736,353,12,0.416955052,-0.346591956,0.293309983,0.070363096,0.416955052,-0.346591956,0.293309983,0.070363096,0.182887863,-0.601897832,0.163541208,-0.41900997,0.182887863,-0.601897832,0.163541208,-0.41900997,0.009109626,-0.831062299,0.157790276,-0.821952673,-0.169683904,-0.492969492,-0.078383629,-0.662653396,68.30363148,40.28032963,108.5839611,0.628164686,0.763547008,0.763547008,0.784785695,0.784785695,0.840171925,0.323285588,8.763206118,8.150891516,8.002607154,8.035151641,10.89276125,10.29748761,10.00024226,10.02067507,0.10637163,0.116244906,0.117111838,0.11645779,17.20191727,18.58051884,35.78243611,50.28382319,32.54579516,16.46184054,49.0076357,736,105.2866918,93.70338408,101.2154532,6.697057939,1.15503242,18.48235531,14.88683919,6.040262535,1.672107712,90.99717023,99.46641645,6.348918006,1.794408788,2660.06356,2821.091526,22.23089419,17.92253137,13.9008939,
739.2,354,12,0.450722524,-0.381292973,0.288914045,0.069429551,0.450722524,-0.381292973,0.288914045,0.069429551,0.24118986,-0.602340742,0.134676504,-0.361150882,0.24118986,-0.602340742,0.134676504,-0.361150882,-0.005247417,-0.885323556,0.168033627,-0.890570973,-0.243591785,-0.566972799,-0.053128783,-0.810564585,68.97931544,39.95384763,108.9331631,0.631530869,0.832015496,0.832015496,0.843530602,0.843530602,0.880076139,0.323381014,8.635912123,8.2696652,8.044438028,8.068135757,10.72259075,10.45100875,10.03848134,10.02898138,0.10784749,0.114614467,0.116349768,0.115553745,16.51749495,18.78808869,35.30558364,49.29313461,31.86137284,16.6694104,48.53078323,739.2,99.12723291,89.57191794,100.9517665,6.558206635,0.834116622,18.65752513,14.94488435,5.870545673,1.615082732,80.26388488,99.47969977,6.243291869,1.58409377,2614.231118,2868.051144,22.19829014,18.25291794,13.86149526,
742.4,355,12,0.623962262,-0.481923577,0.329582626,0.142038685,0.623962262,-0.481923577,0.329582626,0.142038685,0.481104819,-0.514816406,0.103685551,-0.033711587,0.481104819,-0.514816406,0.103685551,-0.033711587,0.320939884,-0.814724896,0.146525832,-0.493785012,0.057755422,-0.596054704,-0.000385399,-0.538299282,68.966032,39.45437238,108.4204044,0.633636743,1.10588584,1.10588584,0.995921225,0.995921225,1.13566478,0.653810125,8.520421551,8.438504949,8.059638525,8.100537956,10.57719671,10.65519903,10.05774588,10.04346425,0.109298116,0.11222404,0.116134237,0.114894149,16.01310608,18.90071247,34.91381855,48.58900564,31.35698397,16.78203417,48.13901814,742.4,92.41700996,82.1106738,100.7592028,6.397040787,0.588873699,18.69731114,15.04599903,5.745837969,1.517855844,75.16470311,99.5529108,6.166730932,1.437622994,2708.856882,2859.159973,22.26286572,18.77758141,14.20616556,
745.6,356,12,0.739229694,-0.577672464,0.345417157,0.16155723,0.739229694,-0.577672464,0.345417157,0.16155723,0.669700556,-0.48485468,0.078544639,0.184845876,0.669700556,-0.48485468,0.078544639,0.184845876,0.667922077,-0.731431736,0.09450588,-0.063509659,0.444613867,-0.600312204,0.02118924,-0.155698337,67.97558017,38.738645,106.7142252,0.633808926,1.316902158,1.316902158,1.154555235,1.154555235,1.399353813,1.044926071,8.462497312,8.489836751,8.068751477,8.013331622,10.51385349,10.71638218,10.08184249,9.959639229,0.110121376,0.111518612,0.116140445,0.116561522,16.36993953,18.85953043,35.22946996,48.98620919,31.71381742,16.74085213,48.45466955,745.6,88.80652854,77.53770951,100.8387143,6.192318662,0.457010994,18.77440377,15.26063645,5.697052587,1.388898062,80.2395806,99.59332067,6.145982346,1.396404313,2818.318774,2833.876278,22.31383084,19.07228564,14.70948608,
748.8,357,12,0.74403162,-0.601358435,0.315063218,0.142673186,0.74403162,-0.601358435,0.315063218,0.142673186,0.709686552,-0.57390707,0.069509652,0.135779482,0.709686552,-0.57390707,0.069509652,0.135779482,0.756623927,-0.755212177,0.060197058,0.00141175,0.598947859,-0.629676382,0.013198147,-0.030728524,67.19918147,38.17583571,105.3750172,0.633969615,1.345390055,1.345390055,1.283593622,1.283593622,1.511836104,1.228624241,8.489403528,8.383764461,8.064748614,7.940858691,10.54785419,10.59716095,10.08675782,9.912302929,0.109770329,0.11313169,0.116311185,0.11810267,16.89758841,18.81214981,35.70973822,49.60385057,32.2414663,16.69347151,48.93493781,748.8,86.52971845,78.24340928,101.0021261,5.968841841,0.408130397,19.08461359,15.62925044,5.666251228,1.193685383,87.40360833,99.5459873,6.117762599,1.421104763,2834.804519,2802.121788,22.25879863,18.99956666,15.00378739,
752,358,12,0.713723187,-0.597704691,0.278481627,0.116018496,0.713723187,-0.597704691,0.278481627,0.116018496,0.63562482,-0.667889993,0.07197407,-0.032265173,0.63562482,-0.667889993,0.07197407,-0.032265173,0.594408055,-0.861240486,0.072292922,-0.266832431,0.481109347,-0.688158974,0.008834913,-0.207049627,67.50768294,37.87295041,105.3806333,0.63618142,1.311427878,1.311427878,1.303514814,1.303514814,1.455648541,1.169268321,8.566203284,8.243148237,8.047568262,8.045524385,10.63310842,10.44981082,10.08159569,10.05282328,0.108674758,0.11535559,0.116775006,0.116612007,16.6461009,18.91544872,35.56154962,49.243428,31.98997879,16.79677043,48.78674921,752,82.38749398,81.34893626,100.9865139,5.799047897,0.39611221,19.52025505,16.07214,5.592675638,0.9120907,89.31401413,99.46366653,5.997819374,1.356544009,2802.811489,2767.593687,22.14558659,18.92827305,14.97764768,
755.2,359,12,0.658469094,-0.604297233,0.259467565,0.054171862,0.658469094,-0.604297233,0.259467565,0.054171862,0.504289094,-0.645052282,0.063293836,-0.140763188,0.504289094,-0.645052282,0.063293836,-0.140763188,0.35496442,-0.938228456,0.109168797,-0.583264036,0.276579195,-0.728536659,0.003568777,-0.451957464,68.06218308,37.76761158,105.8297947,0.638243075,1.262766327,1.262766327,1.149341376,1.149341376,1.293192876,1.005115855,8.615930441,8.216948641,8.021492597,8.207625949,10.69729175,10.44807824,10.08527997,10.23146689,0.108067003,0.116032004,0.117618441,0.113928008,16.01228565,19.06275792,35.07504357,48.42826768,31.35616354,16.94407963,48.30024316,755.2,76.98854051,83.68555071,100.8144543,5.72625278,0.412851649,19.79047566,16.43095919,5.488264635,0.618065193,86.30023898,99.46167817,5.803843875,1.088136482,2800.58072,2796.089113,22.07737529,19.22362297,14.94538504,
758.4,360,12,0.547591544,-0.554777591,0.245468499,-0.007186047,0.547591544,-0.554777591,0.245468499,-0.007186047,0.393556539,-0.523299301,0.031617523,-0.129742762,0.393556539,-0.523299301,0.031617523,-0.129742762,0.178664573,-0.928573338,0.135641365,-0.749908765,0.166632751,-0.708501321,-0.030288634,-0.54186857,67.75214206,38.1542632,105.9064053,0.635728399,1.102369135,1.102369135,0.91685584,0.91685584,1.107237911,0.875134072,8.600514609,8.320347351,7.987679062,8.195865454,10.7107261,10.59743413,10.07362713,10.18767142,0.108608786,0.114814544,0.118493537,0.113750099,15.98798719,19.05980665,35.04779385,48.41928267,31.33186508,16.94112836,48.27299344,758.4,72.10884729,84.18136533,100.6953116,5.720319582,0.469823804,19.80085908,16.61351121,5.402158308,0.417769871,81.54362644,99.59007496,5.642325817,0.721545915,2818.455507,2924.255749,22.04572586,19.74526387,15.24067625,
